a,Galatasaray,,,,,,,Besiktas,,,,,,,Fenerbahce,,,,,,,Trabzonspor,,,,,,,Instanbul Basaksehir,,,,,,,Sivasspor,,,,,,,Antalyaspor,,,,,,,Olympiacos,,,,,,,PAOK,,,,,,,AEK,,,,,,,Aris Thessaloniki,,,,,,,Panathinaikos,,,,,,,APOEL,,,,,,,
a,Okan Kocuk,GOL,27,72,Turkey,wiki/76922.png,,Salih Ucan,MEI MC,28,74,Turkey,wiki/55691.png,,Nazım Sangare,MD LD ZAG,28,75,Turkey,wiki/73480.png,,Flavio,VOL MC MEI,26,70,Brazil,/234/134/23_60.png,,A. Kutucu,ATA,22,68,Turkey,/245/762/23_60.png,,M. Yıldırım,GOL,31,66,Turkey,/223/107/23_60.png,,S. Gümüş,MD ATA ME,28,67,Germany,/225/305/23_60.png,,Pajtim Kasami,MC MEI MD,30,77,Switzerland,wiki/44708.png,,D. Kotarski,GOL,22,69,Croatia,/246/267/23_60.png,,A. Fransson,MC,28,70,Sweden,/213/813/23_60.png,,Edwin Rodriguez,PE MEI,23,70,Honduras,wiki/110850.png,,A. Poungouras,ZAG,26,68,Greece,/236/458/23_60.png,,Dimitrios Theodorou,LD MC MEI ZAG,25,69,Cyprus,wiki/107997.png,,
a,Ismail Cipe,GOL,27,70,Turkey,wiki/82583.png,,Tayyip Sanuc,ZAG,22,74,Turkey,wiki/90714.png,,Bright Osayi-Samuel,MD MC PD ZAG,24,75,Nigeria,wiki/82022.png,,E. Elmalı,LE,21,70,Turkey,/259/754/23_60.png,,A. Touba,ZAG,24,68,Algeria,/236/535/23_60.png,,E. Yeşilyurt,MD LD ME,28,66,Germany,/211/739/23_60.png,,U. Akyol,MC VOL,24,66,Germany,/251/800/23_60.png,,Andreas Bouchalakis,MC MD,29,77,Greece,wiki/55920.png,,Tiago Dantas,MC MEI,21,68,Portugal,/251/436/23_60.png,,G. Tzavellas,ZAG,34,70,Greece,/199/060/23_60.png,,Lerin Duarte,LE ME ZAG,32,70,Netherlands,wiki/42138.png,,A. Čerin,MC,22,68,Slovenia,/247/861/23_60.png,,Christos Wheeler,MD LE ZAG,25,69,Cyprus,wiki/78190.png,,
a,Baris Yilmaz,MEI MC,22,69,Turkey,wiki/111679.png,,Tyler Boyd,PE MEI,27,74,United States,wiki/63091.png,,Emre Mor,ATA MEI,25,75,Turkey,wiki/84066.png,,B. Koita,ATA PD,31,70,Guinea,/189/561/23_60.png,,C. Sertel,LE ZAG,22,67,Turkey,/247/159/23_60.png,,A. Okumuş,LD MD,26,63,Turkey,/235/760/23_60.png,,H. Özmert,MC VOL,37,66,Turkey,/177/782/23_60.png,,Panagiotis Retsos,ZAG,24,76,Greece,wiki/88303.png,,I. Näsberg,ZAG,26,66,Norway,/216/114/23_60.png,,C. Albanis,ME,27,70,Greece,/244/605/23_60.png,,Salem M'Bakata,MD LD ZAG,24,70,France,wiki/98348.png,,Z. Šarlija,ZAG,25,67,Croatia,/251/343/23_60.png,,Andreas Christodoulou,GOL,25,68,Cyprus,wiki/107942.png,,
a,Mathias Ross,ZAG,21,69,Denmark,wiki/102860.png,,Kerem Atakan Kesgin,MEI MC,22,72,Turkey,wiki/95396.png,,Irfan Can Egribayat,GOL,24,74,Turkey,wiki/87747.png,,Y. Erdoğan,PD PE LE,29,69,Turkey,/223/136/23_60.png,,Ş. Özbayraklı,LD,32,67,Turkey,/223/188/23_60.png,,K. Keïta,VOL MC,21,61,Ivory Coast,/264/696/23_60.png,,A. Uysal,GOL,28,64,Turkey,/219/800/23_60.png,,Aguibou Camara,MEI MC,21,75,Guinea,wiki/111571.png,,M. Tsaousis,LE ME,22,65,Greece,/257/627/23_60.png,,T. van Weert,ATA,32,70,Netherlands,/223/730/23_60.png,,Luis Palma,ATA ATA,22,70,Honduras,wiki/112965.png,,A. Kampetsis,PE ATA,23,65,Greece,/245/732/23_60.png,,Kingsley Sarfo,MEI MC,27,66,Ghana,wiki/83757.png,,
a,Emin Bayram,ZAG,19,68,Turkey,wiki/104344.png,,Utku Yuvakuran,GOL,25,70,Turkey,wiki/87826.png,,Mauricio Lemos,ZAG,26,72,Uruguay,wiki/73709.png,,D. Haspolat,VOL MC,22,69,Turkey,/235/661/23_60.png,,M. Şengezer,GOL,25,67,Turkey,/235/931/23_60.png,,Ö. Yiğiter,VOL ZAG,22,59,Turkey,/266/444/23_60.png,,M. Yılmaz,LD MD,23,63,Turkey,/240/055/23_60.png,,Alexandros Paschalakis,GOL,33,75,Greece,wiki/72639.png,,G. Konstantelias,MEI PD,19,65,Greece,/259/633/23_60.png,,T. Machairas,PE,22,68,Greece,/258/258/23_60.png,,Marios Siampanis,GOL,23,67,Greece,wiki/88292.png,,G. Vagiannidis,LD,20,61,Greece,/255/634/23_60.png,,Apostolos Tsilingiris,GOL,22,65,Greece,wiki/103007.png,,
a,Kazimcan Karatas,MD LE MEI ZAG,19,68,Turkey,wiki/111440.png,,Emrecan Uzunhan,ZAG,21,68,Turkey,wiki/111461.png,,Arda Guler,MEI MC,17,68,Turkey,wiki/114505.png,,A. Parmak,VOL MC,27,69,Turkey,/245/535/23_60.png,,R. Tagir,ZAG,19,66,Turkey,/259/087/23_60.png,,E. Satılmış,GOL,25,58,Turkey,/269/189/23_60.png,,A. Dadakdeniz,GOL,22,62,Turkey,/235/932/23_60.png,,In-Beom Hwang,MC MEI MD,26,75,South Korea,wiki/36274.png,,André Ricardo,MEI,21,63,Portugal,/264/291/23_60.png,,S. Svarnas,ZAG LD,24,68,Greece,/245/540/23_60.png,,Zisis Saliaris,MD MC ZAG,19,62,Greece,wiki/missing_player.jpg,,G. Sardelis,PE PD,21,60,Greece,/255/056/23_60.png,,Stavros Gavriel,MEI MC,20,65,Cyprus,wiki/107915.png,,
a,Gökay Guney,MD MC ZAG,23,67,Turkey,wiki/87815.png,,Muhayer Oktay,MEI MC,23,65,Turkey,wiki/99772.png,,Ismail Yuksek,MC MEI MD,23,65,Turkey,wiki/105199.png,,N. Ünüvar,PE MEI,19,67,Netherlands,/255/010/23_60.png,,P. Keny,ATA PD,23,65,Senegal,/251/381/23_60.png,,M. Albayrak,ZAG,18,53,Turkey,/269/190/23_60.png,,A. Gerxhaliu,ZAG,20,55,Kosovo,/271/676/23_60.png,,Aboubakar Kamara,ATA MEI,27,75,Mauritania,wiki/78454.png,,K. Koulierakis,ZAG,18,63,Greece,/270/077/23_60.png,,G. Mitoglou,ZAG,22,67,Greece,/262/822/23_60.png,,Christos Chatziioannou,ATA,18,59,Greece,wiki/missing_player.jpg,,G. Sideras,ZAG,20,59,Greece,/264/496/23_60.png,,Stavros Charalambous,MC MEI MD,17,65,Cyprus,wiki/missing_player.jpg,,
a,Beknaz Almazbekov,PE ATA,17,62,Quirguistão,wiki/missing_player.jpg,,Oguzhan Akgun,ATA MEI,21,65,Turkey,wiki/102490.png,,Ertugrul Cetin,GOL,19,60,Turkey,wiki/123534.png,,H. Türkmen,ZAG LD,24,67,Turkey,/243/244/23_60.png,,M. Arslantaş,ATA,21,59,Turkey,/257/070/23_60.png,,,,,,,,,,,,,,,,Leonardo Koutris,MD LE ZAG,27,75,Greece,wiki/72584.png,,P. Panagiotou,ZAG,20,60,Greece,/270/078/23_60.png,,V. Chatziemmanouil,GOL,22,63,Greece,/258/241/23_60.png,,Konstantinos Tanoulis,ZAG,17,57,Greece,wiki/missing_player.jpg,,L. Frroku,VOL,18,55,Albania,/271/008/23_60.png,,Amel Mujanic,MC MD,21,65,Sweden,wiki/missing_player.jpg,,
a,Baran Aksaka,MEI MC,19,57,Turkey,wiki/125139.png,,Emre Bilgin,GOL,18,65,Turkey,wiki/105192.png,,Çagtay Kurukalip,MD LE ZAG,20,60,Turkey,wiki/99983.png,,S. Asan,LD MD,23,66,Turkey,/254/257/23_60.png,,E. Koyuncu,ZAG,16,56,Turkey,/268/906/23_60.png,,,,,,,,,,,,,,,,Josh Bowler,PE ATA,23,75,England,wiki/91273.png,,C. Talichmanidis,GOL,21,59,Greece,/263/327/23_60.png,,V. Radonja,LD,20,63,Bosnia,/259/069/23_60.png,,Michalis Panagidis,MC MEI MD,18,57,Greece,wiki/missing_player.jpg,,,,,,,,,Paris Polykarpou,MD MC ZAG,22,64,Cyprus,wiki/119400.png,,
a,Metehan Baltaci,VOL ZAG,20,57,Turkey,wiki/125140.png,,Berkay Vardar,MC MD,19,57,Azerbaijan,wiki/119816.png,,Baris Sungur,ATA,20,59,Turkey,wiki/105200.png,,M. Lahtimi,PD MEI PE,21,65,Morocco,/271/715/23_60.png,,,,,,,,,,,,,,,,,,,,,,,Ögmundur Kristinsson,GOL,33,74,Iceland,wiki/60944.jpg,,,,,,,,,M. Kosidis,ATA,20,62,Greece,/260/941/23_60.png,,Rafail Sgouros,MC MD,18,57,Greece,wiki/missing_player.jpg,,,,,,,,,Carlos Dias,MC MD,22,64,Brazil,wiki/107916.png,,
